userid,cms_segid,cms_group_id,final_gender_code,age_level,pvalue_level,shopping_level,occupation,new_user_class_level 
1123847,45,5,2,5,2.0,3,0,4.0
1125515,91,11,1,5,2.0,3,0,2.0
1126474,21,3,2,3,2.0,3,0,1.0
1127180,26,4,2,4,2.0,2,0,2.0
1128066,20,3,2,3,2.0,3,0,3.0
1130805,45,5,2,5,3.0,3,0,4.0
1131904,20,3,2,3,2.0,3,0,3.0
1132795,18,3,2,3,2.0,3,0,1.0
1134284,34,4,2,4,2.0,3,0,3.0
1135230,66,9,1,3,2.0,3,0,2.0
1136191,7,2,2,2,2.0,3,0,2.0
1137211,89,11,1,5,1.0,3,0,3.0
1140311,21,3,2,3,3.0,3,0,2.0
1140527,57,8,1,2,2.0,3,0,3.0
1141508,30,4,2,4,1.0,3,0,2.0
939,56,8,1,2,2.0,3,0,1.0
1286,89,11,1,5,1.0,3,0,3.0
3608,18,3,2,3,2.0,3,0,1.0
4054,16,3,2,3,1.0,3,0,2.0
4499,32,4,2,4,2.0,3,0,1.0
6929,22,3,2,3,3.0,3,0,3.0
6974,69,9,1,3,3.0,3,0,3.0
9031,44,5,2,5,2.0,3,0,2.0
9257,80,10,1,4,2.0,3,0,2.0
9477,7,2,2,2,1.0,3,0,2.0
10213,5,2,2,2,2.0,3,1,2.0
10224,19,3,2,3,2.0,3,0,2.0
10958,33,4,2,4,2.0,3,0,2.0
11373,66,9,1,3,2.0,3,0,2.0
13923,20,3,2,3,2.0,3,0,3.0
14651,5,2,2,2,1.0,3,1,2.0
15134,45,5,2,5,2.0,3,0,3.0
16172,15,3,2,3,1.0,3,0,1.0
18293,44,5,2,5,2.0,3,0,2.0
18709,20,3,2,3,2.0,3,0,4.0
20889,19,3,2,3,2.0,3,0,2.0
21399,5,2,2,2,2.0,3,1,2.0
21543,20,3,2,3,2.0,3,0,4.0
22093,42,5,2,5,1.0,3,0,3.0
22141,8,2,2,2,1.0,3,0,4.0
22250,73,10,1,4,2.0,2,0,2.0
22702,80,10,1,4,2.0,3,0,2.0
25061,7,2,2,2,1.0,3,0,2.0
25412,51,7,1,1,2.0,3,0,2.0
25491,20,3,2,3,2.0,3,0,4.0
25922,16,3,2,3,1.0,3,0,2.0
26327,81,10,1,4,2.0,3,0,3.0
27225,20,3,2,3,2.0,3,0,3.0
27256,5,2,2,2,1.0,3,1,3.0
28850,16,3,2,3,1.0,3,0,2.0
29337,32,4,2,4,2.0,3,0,1.0
30070,82,10,1,4,2.0,3,0,2.0
32482,19,3,2,3,2.0,3,0,2.0
32923,18,3,2,3,2.0,3,0,1.0
34127,21,3,2,3,3.0,3,0,2.0
34645,34,4,2,4,2.0,3,0,3.0
36322,5,2,2,2,2.0,3,1,2.0
37591,33,4,2,4,2.0,3,0,2.0
38197,7,2,2,2,2.0,3,0,2.0
38977,2,1,2,1,1.0,3,0,2.0
39372,30,4,2,4,1.0,3,0,2.0
40512,7,2,2,2,1.0,3,0,2.0
40831,20,3,2,3,2.0,3,0,4.0
41492,44,5,2,5,2.0,3,0,2.0
41858,45,5,2,5,2.0,3,0,4.0
43644,45,5,2,5,2.0,3,0,4.0
43893,8,2,2,2,1.0,3,0,3.0
44058,31,4,2,4,1.0,3,0,3.0
46499,57,8,1,2,2.0,3,0,3.0
48594,33,4,2,4,2.0,3,0,2.0
49585,7,2,2,2,2.0,3,0,2.0
50323,8,2,2,2,2.0,3,0,3.0
50607,20,3,2,3,2.0,3,0,3.0
50801,93,11,1,5,3.0,3,0,1.0
51365,46,5,2,5,3.0,3,0,2.0
52260,8,2,2,2,2.0,3,0,3.0
52471,71,10,1,4,2.0,1,0,3.0
53537,33,4,2,4,2.0,3,0,2.0
55689,8,2,2,2,1.0,3,0,3.0
56400,68,9,1,3,3.0,3,0,2.0
56550,56,8,1,2,2.0,3,0,2.0
58809,20,3,2,3,2.0,3,0,3.0
60594,20,3,2,3,2.0,3,0,3.0
62115,66,9,1,3,2.0,3,0,2.0
62643,6,2,2,2,1.0,2,0,3.0
63561,33,4,2,4,2.0,3,0,2.0
63882,17,3,2,3,1.0,3,0,4.0
63925,56,8,1,2,2.0,3,0,2.0
64082,95,12,1,6,1.0,2,0,3.0
65748,6,2,2,2,1.0,2,0,4.0
66565,51,7,1,1,2.0,3,0,3.0
67455,54,8,1,2,1.0,3,1,3.0
67694,30,4,2,4,1.0,3,0,1.0
68132,34,4,2,4,2.0,3,0,3.0
70615,19,3,2,3,2.0,3,0,2.0
72316,56,8,1,2,2.0,3,0,2.0
73590,46,5,2,5,2.0,3,0,2.0
76378,65,9,1,3,1.0,3,1,3.0
78765,16,3,2,3,1.0,3,0,2.0
79318,65,9,1,3,1.0,3,0,3.0
81635,66,9,1,3,2.0,3,0,1.0
83118,73,10,1,4,2.0,2,0,2.0
83731,17,3,2,3,1.0,3,0,3.0
85010,20,3,2,3,2.0,3,0,3.0
85660,33,4,2,4,2.0,3,0,2.0
87306,7,2,2,2,2.0,3,0,2.0
87513,81,10,1,4,2.0,3,0,3.0
88403,8,2,2,2,2.0,3,0,3.0
88593,7,2,2,2,2.0,3,0,2.0
90798,16,3,2,3,1.0,3,0,2.0
94294,54,8,1,2,1.0,3,1,2.0
95366,56,8,1,2,1.0,3,0,2.0
95992,31,4,2,4,1.0,3,0,4.0
96898,41,5,2,5,1.0,3,0,1.0
100201,8,2,2,2,2.0,3,0,3.0
100348,19,3,2,3,2.0,3,0,2.0
103723,73,10,1,4,1.0,2,0,2.0
103822,79,10,1,4,2.0,3,0,1.0
103923,56,8,1,2,2.0,3,0,1.0
108481,33,4,2,4,2.0,3,0,2.0
108578,34,4,2,4,2.0,3,0,3.0
109548,34,4,2,4,2.0,3,0,4.0
110404,19,3,2,3,2.0,3,0,2.0
111727,8,2,2,2,2.0,3,0,4.0
112310,19,3,2,3,2.0,3,0,2.0
114369,56,8,1,2,2.0,3,0,1.0
116134,33,4,2,4,2.0,3,0,2.0
116659,80,10,1,4,2.0,3,0,2.0
119123,17,3,2,3,1.0,3,0,4.0
120253,64,9,1,3,1.0,3,0,2.0
121672,31,4,2,4,1.0,3,0,4.0
122493,16,3,2,3,1.0,3,0,2.0
123216,77,10,1,4,1.0,3,0,2.0
124935,5,2,2,2,2.0,3,1,2.0
125513,2,1,2,1,1.0,3,0,2.0
127485,17,3,2,3,1.0,3,0,4.0
128305,41,5,2,5,1.0,3,0,2.0
130326,57,8,1,2,2.0,3,0,3.0
131160,95,12,1,6,2.0,2,0,4.0
132518,44,5,2,5,2.0,3,0,2.0
132765,57,8,1,2,2.0,3,0,3.0
133515,8,2,2,2,2.0,3,0,3.0
134683,80,10,1,4,2.0,3,0,2.0
134861,80,10,1,4,2.0,3,0,2.0
136705,19,3,2,3,2.0,3,0,2.0
139717,61,9,1,3,1.0,2,0,4.0
140025,5,2,2,2,1.0,3,1,3.0
141246,44,5,2,5,2.0,3,0,2.0
141609,20,3,2,3,2.0,3,0,3.0
141871,5,2,2,2,1.0,3,1,2.0
143280,80,10,1,4,2.0,3,0,2.0
143957,33,4,2,4,2.0,3,0,2.0
145514,45,5,2,5,2.0,3,0,4.0
146081,33,4,2,4,2.0,3,0,2.0
146815,56,8,1,2,1.0,3,0,2.0
147338,8,2,2,2,1.0,3,0,3.0
148235,79,10,1,4,2.0,3,0,1.0
149711,7,2,2,2,2.0,3,0,2.0
149720,7,2,2,2,1.0,3,0,2.0
150846,33,4,2,4,2.0,3,0,2.0
151210,18,3,2,3,2.0,3,1,1.0
151559,80,10,1,4,2.0,3,0,2.0
153662,92,11,1,5,2.0,3,0,4.0
154406,20,3,2,3,2.0,3,0,3.0
154950,73,10,1,4,2.0,2,0,2.0
155534,35,4,2,4,3.0,3,0,1.0
156342,5,2,2,2,1.0,3,1,4.0
156419,33,4,2,4,2.0,3,0,2.0
156687,7,2,2,2,2.0,3,0,2.0
158592,8,2,2,2,1.0,3,0,3.0
158798,78,10,1,4,1.0,3,0,3.0
160121,78,10,1,4,1.0,3,0,4.0
163180,92,11,1,5,2.0,3,0,3.0
163422,5,2,2,2,2.0,3,1,2.0
163476,56,8,1,2,2.0,3,0,2.0
164909,91,11,1,5,2.0,3,0,2.0
167496,96,12,1,6,1.0,3,0,3.0
171689,33,4,2,4,2.0,3,0,2.0
174914,91,11,1,5,2.0,3,0,2.0
175262,7,2,2,2,2.0,3,0,2.0
175751,81,10,1,4,2.0,3,0,4.0
177703,49,6,2,6,2.0,3,0,2.0
177807,20,3,2,3,2.0,3,0,3.0
177939,19,3,2,3,2.0,3,0,2.0
178247,33,4,2,4,2.0,3,0,2.0
178713,41,5,2,5,1.0,3,0,2.0
181976,20,3,2,3,2.0,3,0,3.0
182863,56,8,1,2,2.0,3,0,2.0
183689,45,5,2,5,2.0,3,0,4.0
183886,56,8,1,2,2.0,3,0,2.0
184171,56,8,1,2,3.0,3,0,2.0
185182,5,2,2,2,1.0,3,1,3.0
186693,80,10,1,4,2.0,3,0,2.0
187984,44,5,2,5,2.0,3,0,2.0
190224,54,8,1,2,2.0,3,1,2.0
190503,16,3,2,3,1.0,3,1,2.0
192534,1,1,2,1,1.0,2,0,4.0
192687,17,3,2,3,1.0,3,0,3.0
193557,28,4,2,4,3.0,2,0,2.0
197322,33,4,2,4,2.0,3,0,2.0
200270,5,2,2,2,1.0,3,1,4.0
202968,34,4,2,4,3.0,3,0,4.0
203384,2,1,2,1,1.0,3,0,3.0
203835,34,4,2,4,2.0,3,0,3.0
205650,5,2,2,2,2.0,3,1,3.0
206847,19,3,2,3,2.0,3,0,2.0
208717,12,3,2,3,1.0,2,0,3.0
208950,17,3,2,3,1.0,3,0,3.0
209750,5,2,2,2,1.0,3,1,2.0
210753,8,2,2,2,1.0,3,0,3.0
211130,16,3,2,3,1.0,3,0,2.0
211194,5,2,2,2,2.0,3,1,1.0
211863,65,9,1,3,1.0,3,0,4.0
212004,5,2,2,2,2.0,3,1,2.0
212279,67,9,1,3,2.0,3,0,4.0
212830,55,8,1,2,2.0,2,0,4.0
214068,45,5,2,5,2.0,3,0,3.0
214142,7,2,2,2,2.0,3,0,2.0
214186,49,6,2,6,2.0,3,0,2.0
214268,33,4,2,4,2.0,3,0,2.0
215920,56,8,1,2,2.0,3,0,2.0
216537,92,11,1,5,3.0,3,0,3.0
216930,18,3,2,3,2.0,3,0,1.0
217345,37,5,2,5,1.0,2,0,1.0
218138,77,10,1,4,1.0,3,0,2.0
218845,34,4,2,4,2.0,3,0,3.0
219632,5,2,2,2,2.0,3,1,2.0
221173,17,3,2,3,1.0,3,0,3.0
221201,88,11,1,5,1.0,3,0,2.0
221217,33,4,2,4,2.0,3,0,2.0
221596,35,4,2,4,2.0,3,0,2.0
223805,34,4,2,4,2.0,3,0,3.0
223931,42,5,2,5,1.0,3,0,4.0
224377,5,2,2,2,1.0,3,1,3.0
225136,96,12,1,6,3.0,3,0,2.0
227423,80,10,1,4,2.0,3,0,2.0
229704,17,3,2,3,1.0,3,0,4.0
230167,7,2,2,2,1.0,3,0,1.0
230264,43,5,2,5,2.0,3,0,1.0
230429,34,4,2,4,2.0,3,0,3.0
230833,60,9,1,3,2.0,2,0,1.0
230968,34,4,2,4,2.0,3,0,3.0
234872,1,1,2,1,1.0,2,1,4.0
235309,11,3,2,3,1.0,2,0,2.0
235793,8,2,2,2,1.0,3,0,3.0
237099,19,3,2,3,2.0,3,0,2.0
244496,12,3,2,3,1.0,2,0,3.0
244518,45,5,2,5,2.0,3,0,3.0
244874,20,3,2,3,2.0,3,0,3.0
246306,15,3,2,3,1.0,3,0,1.0
246323,8,2,2,2,1.0,3,0,3.0
246946,8,2,2,2,1.0,3,0,3.0
248622,66,9,1,3,2.0,3,0,2.0
248639,34,4,2,4,2.0,3,0,4.0
248822,24,4,2,4,2.0,1,0,4.0
249937,66,9,1,3,2.0,3,0,2.0
251217,33,4,2,4,2.0,3,0,2.0
251438,17,3,2,3,1.0,3,0,4.0
251839,19,3,2,3,2.0,3,0,2.0
252100,5,2,2,2,1.0,3,1,2.0
254322,80,10,1,4,2.0,3,0,2.0
256020,8,2,2,2,2.0,3,0,4.0
259718,20,3,2,3,2.0,3,0,4.0
261010,18,3,2,3,2.0,3,0,1.0
262041,5,2,2,2,2.0,3,1,3.0
264381,74,10,1,4,1.0,2,0,4.0
265342,57,8,1,2,3.0,3,0,4.0
265571,44,5,2,5,2.0,3,0,2.0
266509,57,8,1,2,2.0,3,0,4.0
266880,20,3,2,3,2.0,3,0,3.0
267424,34,4,2,4,3.0,3,0,3.0
267707,45,5,2,5,2.0,3,0,4.0
269242,34,4,2,4,2.0,3,0,3.0
269669,5,2,2,2,2.0,3,1,2.0
270483,79,10,1,4,2.0,3,0,1.0
271543,5,2,2,2,1.0,3,1,3.0
275483,7,2,2,2,1.0,3,0,2.0
276634,19,3,2,3,2.0,3,0,2.0
279650,54,8,1,2,2.0,3,1,2.0
279870,16,3,2,3,1.0,3,0,2.0
280589,31,4,2,4,1.0,3,0,3.0
282765,12,3,2,3,1.0,2,0,3.0
282776,5,2,2,2,2.0,3,1,2.0
284905,16,3,2,3,1.0,3,0,2.0
286241,5,2,2,2,2.0,3,1,2.0
287487,88,11,1,5,1.0,3,0,2.0
287578,18,3,2,3,2.0,3,0,1.0
287746,7,2,2,2,1.0,3,0,2.0
287870,5,2,2,2,2.0,3,1,2.0
289814,80,10,1,4,2.0,3,0,2.0
289917,33,4,2,4,2.0,3,0,2.0
292708,20,3,2,3,2.0,3,0,3.0
294271,34,4,2,4,2.0,3,0,4.0
294737,8,2,2,2,2.0,3,0,3.0
295802,34,4,2,4,3.0,3,0,3.0
298077,51,7,1,1,2.0,3,0,2.0
298708,65,9,1,3,1.0,3,0,4.0
304475,16,3,2,3,1.0,3,0,2.0
305186,8,2,2,2,1.0,3,0,3.0
306239,7,2,2,2,1.0,3,0,2.0
308131,8,2,2,2,1.0,3,0,3.0
310155,54,8,1,2,2.0,3,1,2.0
311149,22,3,2,3,3.0,3,0,4.0
312764,55,8,1,2,2.0,2,0,3.0
313415,85,11,1,5,2.0,2,0,4.0
313456,8,2,2,2,1.0,3,0,3.0
316050,19,3,2,3,2.0,3,0,2.0
317463,89,11,1,5,1.0,3,0,3.0
318038,92,11,1,5,2.0,3,0,3.0
320162,7,2,2,2,1.0,3,0,2.0
325669,33,4,2,4,2.0,3,0,2.0
326021,19,3,2,3,2.0,3,0,2.0
326446,20,3,2,3,2.0,3,0,4.0
326449,20,3,2,3,2.0,3,0,3.0
328837,61,9,1,3,2.0,2,0,3.0
329033,80,10,1,4,2.0,3,0,2.0
329857,67,9,1,3,2.0,3,0,3.0
331387,17,3,2,3,1.0,3,0,4.0
331692,49,6,2,6,2.0,3,0,2.0
333880,2,1,2,1,2.0,3,1,3.0
334605,51,7,1,1,2.0,3,0,4.0
334886,45,5,2,5,2.0,3,0,3.0
338206,20,3,2,3,2.0,3,0,3.0
338673,65,9,1,3,1.0,3,0,4.0
338688,19,3,2,3,2.0,3,0,2.0
339314,61,9,1,3,1.0,2,0,3.0
339750,49,6,2,6,2.0,3,0,4.0
340043,81,10,1,4,2.0,3,0,4.0
340532,79,10,1,4,2.0,3,0,1.0
341357,67,9,1,3,2.0,3,0,3.0
342333,33,4,2,4,2.0,3,0,2.0
342686,67,9,1,3,2.0,3,0,3.0
346182,44,5,2,5,2.0,3,0,2.0
349619,90,11,1,5,2.0,3,0,1.0
350829,18,3,2,3,2.0,3,0,1.0
350912,30,4,2,4,1.0,3,0,2.0
351551,46,5,2,5,3.0,3,0,2.0
351589,30,4,2,4,1.0,3,0,2.0
352369,19,3,2,3,2.0,3,0,2.0
355440,30,4,2,4,1.0,3,0,2.0
359243,82,10,1,4,3.0,3,0,2.0
359246,33,4,2,4,2.0,3,0,2.0
361192,19,3,2,3,2.0,3,0,2.0
362472,8,2,2,2,1.0,3,0,3.0
363020,46,5,2,5,3.0,3,0,1.0
365498,49,6,2,6,2.0,3,0,2.0
367748,2,1,2,1,1.0,3,1,4.0
367797,17,3,2,3,1.0,3,0,4.0
368005,18,3,2,3,2.0,3,0,1.0
369765,5,2,2,2,1.0,3,1,2.0
369869,67,9,1,3,2.0,3,0,4.0
371413,18,3,2,3,2.0,3,0,1.0
372162,26,4,2,4,1.0,2,0,2.0
372276,51,7,1,1,1.0,3,0,3.0
372979,57,8,1,2,2.0,3,0,4.0
372982,19,3,2,3,2.0,3,0,2.0
373562,45,5,2,5,2.0,3,0,3.0
378880,19,3,2,3,2.0,3,0,2.0
381430,65,9,1,3,1.0,3,0,3.0
381496,78,10,1,4,1.0,3,0,3.0
381905,66,9,1,3,2.0,3,0,2.0
382389,5,2,2,2,1.0,3,1,2.0
383868,80,10,1,4,2.0,3,0,2.0
384699,66,9,1,3,2.0,3,0,1.0
391473,91,11,1,5,2.0,3,0,2.0
391758,88,11,1,5,1.0,3,0,2.0
395762,80,10,1,4,2.0,3,0,2.0
397773,67,9,1,3,2.0,3,0,4.0
398551,93,11,1,5,3.0,3,0,2.0
399561,17,3,2,3,1.0,3,0,3.0
400507,20,3,2,3,2.0,3,0,3.0
405137,2,1,2,1,1.0,3,0,2.0
407850,21,3,2,3,2.0,3,0,2.0
408827,44,5,2,5,2.0,3,0,2.0
409052,51,7,1,1,1.0,3,0,3.0
409376,88,11,1,5,1.0,3,0,2.0
409549,17,3,2,3,1.0,3,0,4.0
409979,44,5,2,5,2.0,3,0,2.0
410228,57,8,1,2,2.0,3,0,4.0
410261,5,2,2,2,1.0,3,1,3.0
411388,34,4,2,4,3.0,3,0,3.0
411870,5,2,2,2,2.0,3,1,2.0
412315,5,2,2,2,1.0,3,1,3.0
413448,82,10,1,4,3.0,3,0,2.0
413571,32,4,2,4,2.0,3,0,1.0
415145,42,5,2,5,1.0,3,0,4.0
415542,35,4,2,4,3.0,3,0,2.0
416986,45,5,2,5,2.0,3,0,3.0
417221,44,5,2,5,2.0,3,0,2.0
417861,81,10,1,4,2.0,3,0,4.0
419125,2,1,2,1,1.0,3,0,3.0
422424,7,2,2,2,3.0,3,0,2.0
423200,79,10,1,4,2.0,3,0,1.0
423510,66,9,1,3,2.0,3,0,2.0
424019,45,5,2,5,2.0,3,0,4.0
425809,67,9,1,3,2.0,3,0,3.0
429266,34,4,2,4,2.0,3,0,4.0
430008,31,4,2,4,1.0,3,0,3.0
432831,19,3,2,3,2.0,3,0,2.0
434258,20,3,2,3,2.0,3,0,4.0
434264,17,3,2,3,1.0,3,0,4.0
434296,32,4,2,4,1.0,3,0,1.0
435642,91,11,1,5,2.0,3,0,2.0
437075,22,3,2,3,2.0,3,0,3.0
437613,16,3,2,3,1.0,3,0,2.0
437825,42,5,2,5,1.0,3,0,3.0
440900,27,4,2,4,1.0,2,0,3.0
441075,46,5,2,5,3.0,3,0,2.0
441411,54,8,1,2,2.0,3,1,2.0
444569,45,5,2,5,2.0,3,0,4.0
444639,33,4,2,4,2.0,3,0,2.0
445681,42,5,2,5,1.0,3,0,4.0
446425,54,8,1,2,2.0,3,1,2.0
446498,82,10,1,4,3.0,3,0,2.0
446590,19,3,2,3,2.0,3,0,2.0
446677,20,3,2,3,2.0,3,0,4.0
446708,44,5,2,5,2.0,3,0,2.0
448360,81,10,1,4,2.0,3,0,3.0
450099,84,11,1,5,2.0,2,0,2.0
450413,68,9,1,3,3.0,3,0,1.0
450668,7,2,2,2,1.0,3,0,2.0
450844,16,3,2,3,1.0,3,0,2.0
452850,93,11,1,5,2.0,3,0,1.0
454359,16,3,2,3,1.0,3,0,2.0
454995,7,2,2,2,1.0,3,0,2.0
456380,34,4,2,4,2.0,3,0,3.0
456587,2,1,2,1,1.0,3,1,3.0
458332,81,10,1,4,2.0,3,0,3.0
459079,55,8,1,2,1.0,2,0,4.0
459660,64,9,1,3,1.0,3,0,2.0
460194,20,3,2,3,2.0,3,0,3.0
460342,33,4,2,4,2.0,3,0,2.0
460534,8,2,2,2,1.0,3,0,3.0
461352,91,11,1,5,2.0,3,0,2.0
463193,66,9,1,3,2.0,3,1,2.0
471437,42,5,2,5,1.0,3,0,4.0
472405,56,8,1,2,1.0,3,0,2.0
472840,81,10,1,4,3.0,3,0,4.0
474078,51,7,1,1,2.0,3,0,4.0
475054,31,4,2,4,1.0,3,0,4.0
475810,92,11,1,5,2.0,3,0,4.0
476427,45,5,2,5,2.0,3,0,3.0
476552,67,9,1,3,2.0,3,0,3.0
476788,18,3,2,3,2.0,3,0,1.0
477531,64,9,1,3,1.0,3,1,2.0
477792,60,9,1,3,1.0,2,0,2.0
478243,34,4,2,4,2.0,3,0,3.0
478480,30,4,2,4,1.0,3,0,2.0
481290,81,10,1,4,2.0,3,0,3.0
481776,54,8,1,2,2.0,3,1,3.0
481890,68,9,1,3,3.0,3,0,2.0
484075,64,9,1,3,1.0,3,0,1.0
484248,2,1,2,1,1.0,3,0,2.0
489478,81,10,1,4,2.0,3,0,3.0
491741,7,2,2,2,1.0,3,0,1.0
493348,5,2,2,2,1.0,3,1,3.0
494949,45,5,2,5,2.0,3,0,3.0
495076,8,2,2,2,2.0,3,0,4.0
496578,20,3,2,3,2.0,3,0,4.0
504748,81,10,1,4,2.0,3,0,3.0
505815,42,5,2,5,1.0,3,0,4.0
506182,96,12,1,6,3.0,3,0,3.0
507712,33,4,2,4,2.0,3,0,2.0
509619,34,4,2,4,2.0,3,0,4.0
512084,19,3,2,3,2.0,3,0,2.0
513875,20,3,2,3,2.0,3,0,3.0
513910,32,4,2,4,2.0,3,0,1.0
514349,20,3,2,3,2.0,3,0,4.0
515981,80,10,1,4,2.0,3,0,2.0
518088,45,5,2,5,3.0,3,0,3.0
519031,8,2,2,2,1.0,3,0,4.0
519721,2,1,2,1,1.0,3,0,2.0
520784,42,5,2,5,1.0,3,0,4.0
522290,57,8,1,2,1.0,3,0,3.0
522821,8,2,2,2,1.0,3,0,3.0
523511,17,3,2,3,1.0,3,0,4.0
525930,1,1,2,1,2.0,2,0,2.0
525951,18,3,2,3,2.0,3,0,1.0
526249,46,5,2,5,3.0,3,0,2.0
528240,90,11,1,5,2.0,3,0,1.0
530767,64,9,1,3,1.0,3,0,2.0
531838,5,2,2,2,2.0,3,1,2.0
532237,21,3,2,3,2.0,3,0,2.0
532974,30,4,2,4,1.0,3,0,2.0
533334,11,3,2,3,2.0,2,0,2.0
536727,56,8,1,2,2.0,3,0,2.0
537067,33,4,2,4,2.0,3,0,2.0
537706,80,10,1,4,2.0,3,0,2.0
538236,44,5,2,5,2.0,3,0,2.0
540402,57,8,1,2,3.0,3,0,3.0
540859,32,4,2,4,2.0,3,0,1.0
541903,82,10,1,4,3.0,3,0,2.0
541915,41,5,2,5,1.0,3,0,2.0
542429,49,6,2,6,2.0,3,0,2.0
545691,68,9,1,3,3.0,3,0,2.0
548852,44,5,2,5,2.0,3,0,2.0
550107,19,3,2,3,2.0,3,0,2.0
550509,18,3,2,3,2.0,3,0,1.0
550811,79,10,1,4,2.0,3,0,1.0
550898,44,5,2,5,2.0,3,0,2.0
551085,65,9,1,3,1.0,3,0,4.0
553839,7,2,2,2,1.0,3,0,1.0
554373,34,4,2,4,2.0,3,0,4.0
554982,54,8,1,2,1.0,3,1,2.0
555016,44,5,2,5,2.0,3,0,2.0
557975,32,4,2,4,1.0,3,0,1.0
558640,2,1,2,1,1.0,3,0,1.0
561992,19,3,2,3,2.0,3,0,2.0
562387,31,4,2,4,1.0,3,0,4.0
563465,74,10,1,4,1.0,2,0,4.0
568005,57,8,1,2,2.0,3,0,3.0
570676,34,4,2,4,2.0,3,0,3.0
572109,19,3,2,3,2.0,3,0,2.0
572346,18,3,2,3,2.0,3,0,1.0
573063,46,5,2,5,3.0,3,0,2.0
574379,5,2,2,2,2.0,3,1,2.0
574489,57,8,1,2,2.0,3,0,3.0
574690,80,10,1,4,2.0,3,0,2.0
575053,34,4,2,4,2.0,3,0,3.0
577541,5,2,2,2,1.0,3,1,2.0
577628,8,2,2,2,1.0,3,0,3.0
578869,82,10,1,4,3.0,3,0,2.0
579085,8,2,2,2,1.0,3,0,4.0
579110,45,5,2,5,2.0,3,0,3.0
579116,4,2,2,2,2.0,2,1,2.0
579437,6,2,2,2,2.0,2,0,2.0
579701,92,11,1,5,2.0,3,0,3.0
579927,30,4,2,4,1.0,3,0,2.0
580654,20,3,2,3,2.0,3,0,3.0
581374,34,4,2,4,2.0,3,0,4.0
583088,67,9,1,3,1.0,3,0,4.0
583335,5,2,2,2,2.0,3,1,2.0
583376,57,8,1,2,2.0,3,0,3.0
583518,5,2,2,2,1.0,3,1,4.0
583962,5,2,2,2,2.0,3,1,2.0
584222,20,3,2,3,2.0,3,1,3.0
584397,2,1,2,1,1.0,3,0,3.0
584824,19,3,2,3,2.0,3,0,2.0
586253,16,3,2,3,1.0,3,0,2.0
586286,80,10,1,4,2.0,3,0,2.0
588284,44,5,2,5,2.0,3,0,2.0
588861,81,10,1,4,2.0,3,0,4.0
589208,61,9,1,3,1.0,2,0,3.0
590021,7,2,2,2,2.0,3,0,2.0
592904,37,5,2,5,2.0,2,0,2.0
593885,34,4,2,4,2.0,3,0,4.0
597564,41,5,2,5,1.0,3,0,2.0
597912,7,2,2,2,1.0,3,0,2.0
598856,81,10,1,4,2.0,3,0,3.0
599455,19,3,2,3,2.0,3,0,2.0
600705,20,3,2,3,2.0,3,0,4.0
601197,7,2,2,2,2.0,3,0,2.0
601296,57,8,1,2,2.0,3,0,3.0
602951,17,3,2,3,1.0,3,0,4.0
603361,80,10,1,4,2.0,3,0,2.0
603422,42,5,2,5,1.0,3,0,4.0
603472,51,7,1,1,2.0,3,0,3.0
603494,44,5,2,5,2.0,3,0,2.0
604639,2,1,2,1,1.0,3,0,2.0
604881,91,11,1,5,2.0,3,0,2.0
607278,42,5,2,5,1.0,3,0,3.0
607558,44,5,2,5,2.0,3,0,2.0
610303,45,5,2,5,2.0,3,0,3.0
611112,35,4,2,4,3.0,3,0,1.0
611177,78,10,1,4,1.0,3,0,4.0
612225,27,4,2,4,1.0,2,0,3.0
612678,64,9,1,3,1.0,3,0,2.0
614181,8,2,2,2,1.0,3,0,3.0
614797,2,1,2,1,1.0,3,0,3.0
620944,17,3,2,3,1.0,3,0,4.0
620991,19,3,2,3,1.0,3,0,2.0
621923,80,10,1,4,2.0,3,0,2.0
622621,8,2,2,2,2.0,3,0,4.0
622784,77,10,1,4,1.0,3,0,2.0
623819,45,5,2,5,2.0,3,0,3.0
624473,8,2,2,2,1.0,3,0,3.0
625923,5,2,2,2,1.0,3,1,2.0
626416,7,2,2,2,1.0,3,0,2.0
629992,8,2,2,2,2.0,3,0,4.0
630092,90,11,1,5,2.0,3,0,1.0
630216,19,3,2,3,2.0,3,0,2.0
631556,5,2,2,2,1.0,3,1,3.0
632036,44,5,2,5,2.0,3,0,2.0
632837,80,10,1,4,2.0,3,0,2.0
634774,49,6,2,6,3.0,3,0,1.0
637645,8,2,2,2,1.0,3,0,3.0
637999,81,10,1,4,3.0,3,0,3.0
639387,61,9,1,3,2.0,2,0,4.0
640120,51,7,1,1,1.0,3,0,2.0
640894,2,1,2,1,1.0,3,0,2.0
640964,57,8,1,2,1.0,3,0,3.0
641286,54,8,1,2,2.0,3,1,3.0
643631,34,4,2,4,2.0,3,0,3.0
644094,45,5,2,5,2.0,3,0,4.0
644871,16,3,2,3,1.0,3,0,2.0
645691,17,3,2,3,1.0,3,0,3.0
648192,5,2,2,2,1.0,3,1,3.0
650692,5,2,2,2,1.0,3,1,4.0
651569,54,8,1,2,2.0,3,1,2.0
653864,46,5,2,5,3.0,3,0,2.0
658455,19,3,2,3,2.0,3,0,2.0
658866,54,8,1,2,2.0,3,1,2.0
659457,77,10,1,4,1.0,3,0,2.0
659667,2,1,2,1,1.0,3,0,3.0
661519,19,3,2,3,2.0,3,0,2.0
